Country,Date,Approved_Value,Source
Finland,2025-10-01,3,Forecast
Finland,2025-11-01,4,Forecast
Finland,2025-12-01,5,Forecast
Finland,2026-01-01,6,Forecast
Finland,2026-02-01,5,Forecast
Finland,2026-03-01,7,Forecast
Finland,2026-04-01,4,Forecast
Finland,2026-05-01,4,Forecast
Finland,2026-06-01,4,Forecast
Finland,2026-07-01,5,Forecast
Finland,2026-08-01,5,Forecast
Finland,2026-09-01,5,Forecast
Finland,2026-10-01,3,Forecast
Finland,2026-11-01,3,Forecast
Finland,2026-12-01,4,Forecast
France,2022-01-01,705,Actual
France,2022-02-01,775,Actual
France,2022-03-01,1195,Actual
France,2022-04-01,995,Actual
France,2022-05-01,1175,Actual
France,2022-06-01,1440,Actual
France,2022-07-01,1340,Actual
France,2022-08-01,1485,Actual
France,2022-09-01,1165,Actual
France,2022-10-01,755,Actual
France,2022-11-01,1415,Actual
France,2022-12-01,1705,Actual
France,2023-01-01,1490,Actual
France,2023-02-01,1325,Actual
France,2023-03-01,1010,Actual
France,2023-04-01,500,Actual
France,2023-05-01,670,Actual
France,2023-06-01,755,Actual
France,2023-07-01,1095,Actual
France,2023-08-01,960,Actual
France,2023-09-01,1075,Actual
France,2023-10-01,450,Actual
France,2023-11-01,295,Actual
France,2023-12-01,450,Actual
France,2024-01-01,830,Actual
France,2024-02-01,705,Actual
France,2024-03-01,545,Actual
France,2024-04-01,940,Actual
France,2024-05-01,1020,Actual
France,2024-06-01,965,Actual
France,2024-07-01,1080,Actual
France,2024-08-01,1190,Actual
France,2024-09-01,495,Actual
France,2024-10-01,495,Actual
France,2024-11-01,995,Actual
France,2024-12-01,675,Actual
France,2025-01-01,605,Forecast
France,2025-02-01,717,Forecast
France,2025-03-01,747,Forecast
France,2025-04-01,732,Forecast
France,2025-05-01,788,Forecast
France,2025-06-01,822,Forecast
France,2025-07-01,872,Forecast
France,2025-08-01,910,Forecast
France,2025-09-01,720,Forecast
France,2025-10-01,594,Forecast
France,2025-11-01,799,Forecast
France,2025-12-01,793,Forecast
France,2026-01-01,684,Forecast
France,2026-02-01,672,Forecast
France,2026-03-01,697,Forecast
France,2026-04-01,620,Forecast
France,2026-05-01,696,Forecast
France,2026-06-01,754,Forecast
France,2026-07-01,819,Forecast
France,2026-08-01,837,Forecast
France,2026-09-01,705,Forecast
France,2026-10-01,518,Forecast
France,2026-11-01,668,Forecast
France,2026-12-01,697,Forecast
French Polynesia,2022-01-01,0,Actual
French Polynesia,2022-02-01,0,Actual
French Polynesia,2022-03-01,0,Actual
French Polynesia,2022-04-01,0,Actual
French Polynesia,2022-05-01,0,Actual
French Polynesia,2022-06-01,0,Actual
French Polynesia,2022-07-01,0,Actual
French Polynesia,2022-08-01,0,Actual
French Polynesia,2022-09-01,0,Actual
French Polynesia,2022-10-01,0,Actual
French Polynesia,2022-11-01,0,Actual
French Polynesia,2022-12-01,0,Actual
French Polynesia,2023-01-01,0,Actual
French Polynesia,2023-02-01,0,Actual
French Polynesia,2023-03-01,0,Actual
French Polynesia,2023-04-01,0,Actual
French Polynesia,2023-05-01,0,Actual
French Polynesia,2023-06-01,0,Actual
French Polynesia,2023-07-01,0,Actual
French Polynesia,2023-08-01,0,Actual
French Polynesia,2023-09-01,0,Actual
French Polynesia,2023-10-01,0,Actual
French Polynesia,2023-11-01,0,Actual
French Polynesia,2023-12-01,0,Actual
French Polynesia,2024-01-01,0,Actual
French Polynesia,2024-02-01,0,Actual
French Polynesia,2024-03-01,0,Actual
French Polynesia,2024-04-01,0,Actual
French Polynesia,2024-05-01,0,Actual
French Polynesia,2024-06-01,0,Actual
French Polynesia,2024-07-01,0,Actual
French Polynesia,2024-08-01,0,Actual
French Polynesia,2024-09-01,0,Actual
French Polynesia,2024-10-01,0,Actual
French Polynesia,2024-11-01,0,Actual
French Polynesia,2024-12-01,0,Actual
French Polynesia,2025-01-01,0,Forecast
French Polynesia,2025-02-01,0,Forecast
French Polynesia,2025-03-01,0,Forecast
French Polynesia,2025-04-01,0,Forecast
French Polynesia,2025-05-01,0,Forecast
French Polynesia,2025-06-01,0,Forecast
French Polynesia,2025-07-01,0,Forecast
French Polynesia,2025-08-01,0,Forecast
French Polynesia,2025-09-01,0,Forecast
French Polynesia,2025-10-01,0,Forecast
French Polynesia,2025-11-01,0,Forecast
French Polynesia,2025-12-01,0,Forecast
French Polynesia,2026-01-01,0,Forecast
French Polynesia,2026-02-01,0,Forecast
French Polynesia,2026-03-01,0,Forecast
French Polynesia,2026-04-01,0,Forecast
French Polynesia,2026-05-01,0,Forecast
French Polynesia,2026-06-01,0,Forecast
French Polynesia,2026-07-01,0,Forecast
French Polynesia,2026-08-01,0,Forecast
French Polynesia,2026-09-01,0,Forecast
French Polynesia,2026-10-01,0,Forecast
French Polynesia,2026-11-01,0,Forecast
French Polynesia,2026-12-01,0,Forecast
Gabon Republic,2022-01-01,5,Actual
Gabon Republic,2022-02-01,0,Actual
Gabon Republic,2022-03-01,5,Actual
Gabon Republic,2022-04-01,5,Actual
Gabon Republic,2022-05-01,5,Actual
Gabon Republic,2022-06-01,15,Actual
Gabon Republic,2022-07-01,15,Actual
Gabon Republic,2022-08-01,5,Actual
Gabon Republic,2022-09-01,10,Actual
Gabon Republic,2022-10-01,0,Actual
Gabon Republic,2022-11-01,5,Actual
Gabon Republic,2022-12-01,5,Actual
Gabon Republic,2023-01-01,5,Actual
Gabon Republic,2023-02-01,0,Actual
Gabon Republic,2023-03-01,5,Actual
Gabon Republic,2023-04-01,10,Actual
Gabon Republic,2023-05-01,5,Actual
Gabon Republic,2023-06-01,10,Actual
Gabon Republic,2023-07-01,5,Actual
Gabon Republic,2023-08-01,0,Actual
Gabon Republic,2023-09-01,0,Actual
Gabon Republic,2023-10-01,25,Actual
Gabon Republic,2023-11-01,10,Actual
Gabon Republic,2023-12-01,0,Actual
Gabon Republic,2024-01-01,5,Actual
Gabon Republic,2024-02-01,10,Actual
Gabon Republic,2024-03-01,10,Actual
Gabon Republic,2024-04-01,10,Actual
Gabon Republic,2024-05-01,20,Actual
Gabon Republic,2024-06-01,10,Actual
Gabon Republic,2024-07-01,20,Actual
Gabon Republic,2024-08-01,15,Actual
Gabon Republic,2024-09-01,15,Actual
Gabon Republic,2024-10-01,10,Actual
Gabon Republic,2024-11-01,10,Actual
Gabon Republic,2024-12-01,10,Actual
Gabon Republic,2025-01-01,13,Forecast
Gabon Republic,2025-02-01,10,Forecast
Gabon Republic,2025-03-01,12,Forecast
Gabon Republic,2025-04-01,13,Forecast
Gabon Republic,2025-05-01,14,Forecast
Gabon Republic,2025-06-01,14,Forecast
Gabon Republic,2025-07-01,16,Forecast
Gabon Republic,2025-08-01,13,Forecast
Gabon Republic,2025-09-01,13,Forecast
Gabon Republic,2025-10-01,14,Forecast
Gabon Republic,2025-11-01,13,Forecast
Gabon Republic,2025-12-01,12,Forecast
Gabon Republic,2026-01-01,14,Forecast
Gabon Republic,2026-02-01,12,Forecast
Gabon Republic,2026-03-01,14,Forecast
Gabon Republic,2026-04-01,15,Forecast
Gabon Republic,2026-05-01,15,Forecast
Gabon Republic,2026-06-01,16,Forecast
Gabon Republic,2026-07-01,17,Forecast
Gabon Republic,2026-08-01,14,Forecast
Gabon Republic,2026-09-01,14,Forecast
Gabon Republic,2026-10-01,17,Forecast
Gabon Republic,2026-11-01,15,Forecast
Gabon Republic,2026-12-01,13,Forecast
Gambia,2022-01-01,10,Actual
Gambia,2022-02-01,0,Actual
Gambia,2022-03-01,15,Actual
Gambia,2022-04-01,10,Actual
Gambia,2022-05-01,0,Actual
Gambia,2022-06-01,5,Actual
Gambia,2022-07-01,5,Actual
Gambia,2022-08-01,0,Actual
Gambia,2022-09-01,10,Actual
Gambia,2022-10-01,5,Actual
Gambia,2022-11-01,0,Actual
Gambia,2022-12-01,0,Actual
Gambia,2023-01-01,10,Actual
Gambia,2023-02-01,10,Actual
Gambia,2023-03-01,10,Actual
Gambia,2023-04-01,20,Actual
Gambia,2023-05-01,10,Actual
Gambia,2023-06-01,10,Actual
Gambia,2023-07-01,10,Actual
Gambia,2023-08-01,5,Actual
Gambia,2023-09-01,10,Actual
Gambia,2023-10-01,5,Actual
Gambia,2023-11-01,10,Actual
Gambia,2023-12-01,10,Actual
Gambia,2024-01-01,20,Actual
Gambia,2024-02-01,5,Actual
Gambia,2024-03-01,15,Actual
Gambia,2024-04-01,5,Actual
Gambia,2024-05-01,5,Actual
Gambia,2024-06-01,15,Actual
Gambia,2024-07-01,10,Actual
Gambia,2024-08-01,10,Actual
Gambia,2024-09-01,10,Actual
Gambia,2024-10-01,0,Actual
Gambia,2024-11-01,15,Actual
Gambia,2024-12-01,10,Actual
Gambia,2025-01-01,13,Forecast
Gambia,2025-02-01,10,Forecast
Gambia,2025-03-01,14,Forecast
Gambia,2025-04-01,12,Forecast
Gambia,2025-05-01,9,Forecast
Gambia,2025-06-01,12,Forecast
Gambia,2025-07-01,11,Forecast
Gambia,2025-08-01,10,Forecast
Gambia,2025-09-01,12,Forecast
Gambia,2025-10-01,8,Forecast
Gambia,2025-11-01,11,Forecast
Gambia,2025-12-01,10,Forecast
Gambia,2026-01-01,14,Forecast
Gambia,2026-02-01,11,Forecast
Gambia,2026-03-01,15,Forecast
Gambia,2026-04-01,14,Forecast
Gambia,2026-05-01,11,Forecast
Gambia,2026-06-01,13,Forecast
Gambia,2026-07-01,12,Forecast
Gambia,2026-08-01,10,Forecast
Gambia,2026-09-01,13,Forecast
Gambia,2026-10-01,10,Forecast
Gambia,2026-11-01,12,Forecast
Gambia,2026-12-01,11,Forecast
Georgia,2022-01-01,20,Actual
Georgia,2022-02-01,20,Actual
Georgia,2022-03-01,25,Actual
Georgia,2022-04-01,15,Actual
Georgia,2022-05-01,15,Actual
Georgia,2022-06-01,15,Actual
Georgia,2022-07-01,15,Actual
Georgia,2022-08-01,25,Actual
Georgia,2022-09-01,35,Actual
Georgia,2022-10-01,30,Actual
Georgia,2022-11-01,10,Actual
Georgia,2022-12-01,10,Actual
Georgia,2023-01-01,20,Actual
Georgia,2023-02-01,25,Actual
Georgia,2023-03-01,15,Actual
Georgia,2023-04-01,10,Actual
Georgia,2023-05-01,15,Actual
Georgia,2023-06-01,20,Actual
Georgia,2023-07-01,35,Actual
Georgia,2023-08-01,15,Actual
Georgia,2023-09-01,25,Actual
Georgia,2023-10-01,0,Actual
Georgia,2023-11-01,10,Actual
Georgia,2023-12-01,35,Actual
Georgia,2024-01-01,40,Actual
Georgia,2024-02-01,25,Actual
Georgia,2024-03-01,30,Actual
Georgia,2024-04-01,20,Actual
Georgia,2024-05-01,30,Actual
Georgia,2024-06-01,15,Actual
Georgia,2024-07-01,25,Actual
Georgia,2024-08-01,10,Actual
Georgia,2024-09-01,15,Actual
Georgia,2024-10-01,20,Actual
Georgia,2024-11-01,30,Actual
Georgia,2024-12-01,20,Actual
Georgia,2025-01-01,20,Forecast
Georgia,2025-02-01,22,Forecast
Georgia,2025-03-01,24,Forecast
Georgia,2025-04-01,19,Forecast
Georgia,2025-05-01,22,Forecast
Georgia,2025-06-01,19,Forecast
Georgia,2025-07-01,23,Forecast
Georgia,2025-08-01,19,Forecast
Georgia,2025-09-01,23,Forecast
Georgia,2025-10-01,21,Forecast
Georgia,2025-11-01,21,Forecast
Georgia,2025-12-01,22,Forecast
Georgia,2026-01-01,23,Forecast
Georgia,2026-02-01,23,Forecast
Georgia,2026-03-01,23,Forecast
Georgia,2026-04-01,19,Forecast
Georgia,2026-05-01,21,Forecast
Georgia,2026-06-01,20,Forecast
Georgia,2026-07-01,25,Forecast
Georgia,2026-08-01,20,Forecast
Georgia,2026-09-01,25,Forecast
Georgia,2026-10-01,20,Forecast
Georgia,2026-11-01,19,Forecast
Georgia,2026-12-01,23,Forecast
Ghana,2022-01-01,140,Actual
Ghana,2022-02-01,125,Actual
Ghana,2022-03-01,115,Actual
Ghana,2022-04-01,135,Actual
Ghana,2022-05-01,100,Actual
Ghana,2022-06-01,105,Actual
Ghana,2022-07-01,115,Actual
Ghana,2022-08-01,75,Actual
Ghana,2022-09-01,95,Actual
Ghana,2022-10-01,95,Actual
Ghana,2022-11-01,60,Actual
Ghana,2022-12-01,85,Actual
Ghana,2023-01-01,190,Actual
Ghana,2023-02-01,190,Actual
Ghana,2023-03-01,170,Actual
Ghana,2023-04-01,100,Actual
Ghana,2023-05-01,165,Actual
Ghana,2023-06-01,160,Actual
Ghana,2023-07-01,130,Actual
Ghana,2023-08-01,90,Actual
Ghana,2023-09-01,95,Actual
Ghana,2023-10-01,125,Actual
Ghana,2023-11-01,70,Actual
Ghana,2023-12-01,160,Actual
Ghana,2024-01-01,165,Actual
Ghana,2024-02-01,130,Actual
Ghana,2024-03-01,105,Actual
Ghana,2024-04-01,115,Actual
Ghana,2024-05-01,150,Actual
Ghana,2024-06-01,145,Actual
Ghana,2024-07-01,145,Actual
Ghana,2024-08-01,120,Actual
Ghana,2024-09-01,155,Actual
Ghana,2024-10-01,125,Actual
Ghana,2024-11-01,130,Actual
Ghana,2024-12-01,130,Actual
Ghana,2025-01-01,166,Forecast
Ghana,2025-02-01,167,Forecast
Ghana,2025-03-01,142,Forecast
Ghana,2025-04-01,139,Forecast
Ghana,2025-05-01,150,Forecast
Ghana,2025-06-01,148,Forecast
Ghana,2025-07-01,146,Forecast
Ghana,2025-08-01,129,Forecast
Ghana,2025-09-01,140,Forecast
Ghana,2025-10-01,136,Forecast
Ghana,2025-11-01,125,Forecast
Ghana,2025-12-01,140,Forecast
Ghana,2026-01-01,173,Forecast
Ghana,2026-02-01,170,Forecast
Ghana,2026-03-01,156,Forecast
Ghana,2026-04-01,148,Forecast
Ghana,2026-05-01,159,Forecast
Ghana,2026-06-01,158,Forecast
Ghana,2026-07-01,154,Forecast
Ghana,2026-08-01,137,Forecast
Ghana,2026-09-01,146,Forecast
Ghana,2026-10-01,148,Forecast
Ghana,2026-11-01,132,Forecast
Ghana,2026-12-01,154,Forecast
Greece,2022-01-01,30,Actual
Greece,2022-02-01,20,Actual
Greece,2022-03-01,15,Actual
Greece,2022-04-01,40,Actual
Greece,2022-05-01,35,Actual
Greece,2022-06-01,20,Actual
Greece,2022-07-01,25,Actual
Greece,2022-08-01,20,Actual
Greece,2022-09-01,30,Actual
Greece,2022-10-01,10,Actual
Greece,2022-11-01,10,Actual
Greece,2022-12-01,5,Actual
Greece,2023-01-01,55,Actual
Greece,2023-02-01,30,Actual
Greece,2023-03-01,45,Actual
Greece,2023-04-01,10,Actual
Greece,2023-05-01,20,Actual
Greece,2023-06-01,10,Actual
Greece,2023-07-01,25,Actual
Greece,2023-08-01,40,Actual
Greece,2023-09-01,20,Actual
Greece,2023-10-01,20,Actual
Greece,2023-11-01,5,Actual
Greece,2023-12-01,25,Actual
Greece,2024-01-01,45,Actual
Greece,2024-02-01,25,Actual
Greece,2024-03-01,25,Actual
Greece,2024-04-01,25,Actual
Greece,2024-05-01,10,Actual
Greece,2024-06-01,15,Actual
Greece,2024-07-01,20,Actual
Greece,2024-08-01,15,Actual
Greece,2024-09-01,15,Actual
Greece,2024-10-01,15,Actual
Greece,2024-11-01,15,Actual
Greece,2024-12-01,15,Actual
Greece,2025-01-01,29,Forecast
Greece,2025-02-01,23,Forecast
Greece,2025-03-01,24,Forecast
Greece,2025-04-01,23,Forecast
Greece,2025-05-01,20,Forecast
Greece,2025-06-01,18,Forecast
Greece,2025-07-01,22,Forecast
Greece,2025-08-01,22,Forecast
Greece,2025-09-01,21,Forecast
Greece,2025-10-01,18,Forecast
Greece,2025-11-01,16,Forecast
Greece,2025-12-01,18,Forecast
Greece,2026-01-01,30,Forecast
Greece,2026-02-01,22,Forecast
Greece,2026-03-01,24,Forecast
Greece,2026-04-01,22,Forecast
Greece,2026-05-01,20,Forecast
Greece,2026-06-01,17,Forecast
Greece,2026-07-01,21,Forecast
Greece,2026-08-01,22,Forecast
Greece,2026-09-01,20,Forecast
Greece,2026-10-01,17,Forecast
Greece,2026-11-01,14,Forecast
Greece,2026-12-01,17,Forecast
Grenada,2022-01-01,10,Actual
Grenada,2022-02-01,10,Actual
Grenada,2022-03-01,10,Actual
Grenada,2022-04-01,5,Actual
Grenada,2022-05-01,10,Actual
Grenada,2022-06-01,10,Actual
Grenada,2022-07-01,10,Actual
Grenada,2022-08-01,15,Actual
Grenada,2022-09-01,15,Actual
Grenada,2022-10-01,0,Actual
Grenada,2022-11-01,10,Actual
Grenada,2022-12-01,0,Actual
Grenada,2023-01-01,10,Actual
Grenada,2023-02-01,0,Actual
Grenada,2023-03-01,15,Actual
Grenada,2023-04-01,5,Actual
Grenada,2023-05-01,5,Actual
Grenada,2023-06-01,5,Actual
Grenada,2023-07-01,0,Actual
Grenada,2023-08-01,0,Actual
Grenada,2023-09-01,0,Actual
Grenada,2023-10-01,0,Actual
Grenada,2023-11-01,0,Actual
Grenada,2023-12-01,10,Actual
Grenada,2024-01-01,10,Actual
Grenada,2024-02-01,5,Actual
Grenada,2024-03-01,0,Actual
Grenada,2024-04-01,5,Actual
Grenada,2024-05-01,10,Actual
Grenada,2024-06-01,10,Actual
Grenada,2024-07-01,10,Actual
Grenada,2024-08-01,0,Actual
Grenada,2024-09-01,5,Actual
Grenada,2024-10-01,10,Actual
Grenada,2024-11-01,5,Actual
Grenada,2024-12-01,5,Actual
Grenada,2025-01-01,7,Forecast
Grenada,2025-02-01,7,Forecast
Grenada,2025-03-01,6,Forecast
Grenada,2025-04-01,5,Forecast
Grenada,2025-05-01,6,Forecast
Grenada,2025-06-01,6,Forecast
Grenada,2025-07-01,6,Forecast
Grenada,2025-08-01,5,Forecast
Grenada,2025-09-01,6,Forecast
Grenada,2025-10-01,4,Forecast
Grenada,2025-11-01,5,Forecast
Grenada,2025-12-01,5,Forecast
Grenada,2026-01-01,7,Forecast
Grenada,2026-02-01,5,Forecast
Grenada,2026-03-01,6,Forecast
Grenada,2026-04-01,4,Forecast
Grenada,2026-05-01,6,Forecast
Grenada,2026-06-01,6,Forecast
Grenada,2026-07-01,5,Forecast
Grenada,2026-08-01,4,Forecast
Grenada,2026-09-01,5,Forecast
Grenada,2026-10-01,3,Forecast
Grenada,2026-11-01,4,Forecast
Grenada,2026-12-01,4,Forecast
Guatemala,2022-01-01,20,Actual
Guatemala,2022-02-01,15,Actual
Guatemala,2022-03-01,30,Actual
Guatemala,2022-04-01,25,Actual
Guatemala,2022-05-01,20,Actual
Guatemala,2022-06-01,35,Actual
Guatemala,2022-07-01,30,Actual
Guatemala,2022-08-01,30,Actual
Guatemala,2022-09-01,35,Actual
Guatemala,2022-10-01,45,Actual
Guatemala,2022-11-01,10,Actual
Guatemala,2022-12-01,15,Actual
Guatemala,2023-01-01,35,Actual
Guatemala,2023-02-01,30,Actual
Guatemala,2023-03-01,25,Actual
Guatemala,2023-04-01,15,Actual
Guatemala,2023-05-01,25,Actual
Guatemala,2023-06-01,30,Actual
Guatemala,2023-07-01,20,Actual
Guatemala,2023-08-01,20,Actual
Guatemala,2023-09-01,10,Actual
Guatemala,2023-10-01,10,Actual
Guatemala,2023-11-01,15,Actual
Guatemala,2023-12-01,35,Actual
Guatemala,2024-01-01,20,Actual
Guatemala,2024-02-01,30,Actual
Guatemala,2024-03-01,25,Actual
Guatemala,2024-04-01,25,Actual
Guatemala,2024-05-01,25,Actual
Guatemala,2024-06-01,25,Actual
Guatemala,2024-07-01,40,Actual
Guatemala,2024-08-01,20,Actual
Guatemala,2024-09-01,5,Actual
Guatemala,2024-10-01,15,Actual
Guatemala,2024-11-01,45,Actual
Guatemala,2024-12-01,20,Actual
Guatemala,2025-01-01,22,Forecast
Guatemala,2025-02-01,20,Forecast
Guatemala,2025-03-01,25,Forecast
Guatemala,2025-04-01,23,Forecast
Guatemala,2025-05-01,22,Forecast
Guatemala,2025-06-01,25,Forecast
Guatemala,2025-07-01,25,Forecast
Guatemala,2025-08-01,23,Forecast
Guatemala,2025-09-01,21,Forecast
Guatemala,2025-10-01,24,Forecast
Guatemala,2025-11-01,23,Forecast
Guatemala,2025-12-01,22,Forecast
Guatemala,2026-01-01,23,Forecast
Guatemala,2026-02-01,21,Forecast
Guatemala,2026-03-01,24,Forecast
Guatemala,2026-04-01,21,Forecast
Guatemala,2026-05-01,22,Forecast
Guatemala,2026-06-01,26,Forecast
Guatemala,2026-07-01,25,Forecast
Guatemala,2026-08-01,22,Forecast
Guatemala,2026-09-01,19,Forecast
Guatemala,2026-10-01,22,Forecast
Guatemala,2026-11-01,21,Forecast
Guatemala,2026-12-01,22,Forecast
"Guinea, Republic of",2022-01-01,25,Actual
"Guinea, Republic of",2022-02-01,40,Actual
"Guinea, Republic of",2022-03-01,45,Actual
"Guinea, Republic of",2022-04-01,35,Actual
"Guinea, Republic of",2022-05-01,60,Actual
"Guinea, Republic of",2022-06-01,60,Actual
"Guinea, Republic of",2022-07-01,50,Actual
"Guinea, Republic of",2022-08-01,40,Actual
"Guinea, Republic of",2022-09-01,45,Actual
"Guinea, Republic of",2022-10-01,65,Actual
"Guinea, Republic of",2022-11-01,30,Actual
"Guinea, Republic of",2022-12-01,35,Actual
"Guinea, Republic of",2023-01-01,60,Actual
"Guinea, Republic of",2023-02-01,45,Actual
"Guinea, Republic of",2023-03-01,40,Actual
"Guinea, Republic of",2023-04-01,40,Actual
"Guinea, Republic of",2023-05-01,30,Actual
"Guinea, Republic of",2023-06-01,45,Actual
"Guinea, Republic of",2023-07-01,50,Actual
"Guinea, Republic of",2023-08-01,20,Actual
"Guinea, Republic of",2023-09-01,65,Actual
"Guinea, Republic of",2023-10-01,40,Actual
"Guinea, Republic of",2023-11-01,45,Actual
"Guinea, Republic of",2023-12-01,45,Actual
"Guinea, Republic of",2024-01-01,60,Actual
"Guinea, Republic of",2024-02-01,30,Actual
"Guinea, Republic of",2024-03-01,50,Actual
"Guinea, Republic of",2024-04-01,35,Actual
"Guinea, Republic of",2024-05-01,65,Actual
"Guinea, Republic of",2024-06-01,55,Actual
"Guinea, Republic of",2024-07-01,70,Actual
"Guinea, Republic of",2024-08-01,60,Actual
"Guinea, Republic of",2024-09-01,50,Actual
"Guinea, Republic of",2024-10-01,30,Actual
"Guinea, Republic of",2024-11-01,70,Actual
"Guinea, Republic of",2024-12-01,40,Actual
"Guinea, Republic of",2025-01-01,46,Forecast
"Guinea, Republic of",2025-02-01,50,Forecast
"Guinea, Republic of",2025-03-01,49,Forecast
"Guinea, Republic of",2025-04-01,44,Forecast
"Guinea, Republic of",2025-05-01,53,Forecast
"Guinea, Republic of",2025-06-01,53,Forecast
"Guinea, Republic of",2025-07-01,55,Forecast
"Guinea, Republic of",2025-08-01,48,Forecast
"Guinea, Republic of",2025-09-01,52,Forecast
"Guinea, Republic of",2025-10-01,48,Forecast
"Guinea, Republic of",2025-11-01,53,Forecast
"Guinea, Republic of",2025-12-01,47,Forecast
"Guinea, Republic of",2026-01-01,50,Forecast
"Guinea, Republic of",2026-02-01,50,Forecast
"Guinea, Republic of",2026-03-01,51,Forecast
"Guinea, Republic of",2026-04-01,47,Forecast
"Guinea, Republic of",2026-05-01,54,Forecast
"Guinea, Republic of",2026-06-01,55,Forecast
"Guinea, Republic of",2026-07-01,57,Forecast
"Guinea, Republic of",2026-08-01,48,Forecast
"Guinea, Republic of",2026-09-01,56,Forecast
"Guinea, Republic of",2026-10-01,51,Forecast
"Guinea, Republic of",2026-11-01,52,Forecast
"Guinea, Republic of",2026-12-01,48,Forecast
Guinea-Bissau,2022-01-01,0,Actual
Guinea-Bissau,2022-02-01,0,Actual
Guinea-Bissau,2022-03-01,0,Actual
Guinea-Bissau,2022-04-01,0,Actual
Guinea-Bissau,2022-05-01,0,Actual
Guinea-Bissau,2022-06-01,0,Actual
Guinea-Bissau,2022-07-01,0,Actual
Guinea-Bissau,2022-08-01,0,Actual
Guinea-Bissau,2022-09-01,0,Actual
Guinea-Bissau,2022-10-01,0,Actual
Guinea-Bissau,2022-11-01,0,Actual
Guinea-Bissau,2022-12-01,0,Actual
Guinea-Bissau,2023-01-01,0,Actual
Guinea-Bissau,2023-02-01,0,Actual
